dataset,column_name,parquet_type,inferred_type,row_count,null_count,null_pct,empty_string_count,empty_string_pct,missing_like_count,missing_like_pct,non_missing_count,unique_count,unique_pct,cardinality_class,min_length,max_length,avg_length,numeric_valid_count,numeric_valid_pct,numeric_min,numeric_max,numeric_mean,q1,q3,iqr,outlier_count_iqr,outlier_pct_iqr,datetime_valid_pct,datetime_detected_format,datetime_min,datetime_max,sample_values,top_values
municipalidades_2022,Año,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,1,0.0534,baja_categorica,4,4,4.0,1874,100.0,2022.0,2022.0,2022.0,2022.0,2022.0,0.0,,,0.0,,,,"[""2022""]","{""2022"": 1874}"
municipalidades_2022,idmunici,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,1874,100.0,alta_posible_identificador,6,6,6.0,1874,100.0,10101.0,250401.0,106811.4418,50328.25,150805.75,100477.5,0,0.0,0.0,,,,"[""010101"", ""010102"", ""010103"", ""010104"", ""010105""]","{""010101"": 1, ""140104"": 1, ""140116"": 1, ""140115"": 1, ""140114"": 1, ""140113"": 1, ""140112"": 1, ""140111"": 1, ""140110"": 1, ""140109"": 1}"
municipalidades_2022,ccdd,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,25,1.334,baja_categorica,2,2,2.0,1874,100.0,1.0,25.0,10.6265,5.0,15.0,10.0,0,0.0,0.0,,,,"[""01"", ""02"", ""03"", ""04"", ""05""]","{""15"": 171, ""02"": 166, ""06"": 127, ""12"": 124, ""05"": 119, ""08"": 112, ""21"": 110, ""04"": 109, ""09"": 100, ""01"": 84}"
municipalidades_2022,ccpp,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,20,1.0672,baja_categorica,2,2,2.0,1874,100.0,1.0,20.0,5.3943,2.0,8.0,6.0,27,1.4408,0.0,,,,"[""01"", ""02"", ""03"", ""04"", ""05""]","{""01"": 351, ""02"": 190, ""05"": 179, ""04"": 177, ""03"": 172, ""06"": 170, ""07"": 153, ""08"": 112, ""10"": 102, ""09"": 85}"
municipalidades_2022,ccdi,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,43,2.2946,baja_categorica,2,2,2.0,1874,100.0,1.0,43.0,7.333,3.0,9.75,6.75,109,5.8164,0.0,,,,"[""01"", ""02"", ""03"", ""04"", ""05""]","{""01"": 196, ""02"": 192, ""03"": 189, ""04"": 183, ""05"": 167, ""06"": 149, ""07"": 129, ""08"": 114, ""09"": 86, ""10"": 80}"
municipalidades_2022,Ubigeo,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,1874,100.0,alta_posible_identificador,6,6,6.0,1874,100.0,10101.0,250401.0,106811.4418,50328.25,150805.75,100477.5,0,0.0,0.0,,,,"[""010101"", ""010102"", ""010103"", ""010104"", ""010105""]","{""010101"": 1, ""140104"": 1, ""140116"": 1, ""140115"": 1, ""140114"": 1, ""140113"": 1, ""140112"": 1, ""140111"": 1, ""140110"": 1, ""140109"": 1}"
municipalidades_2022,Departamento,large_string,categorical_text,1874,0,0.0,0,0.0,0,0.0,1874,25,1.334,baja_categorica,3,13,6.9696,0,0.0,,,,,,,,,0.0,,,,"[""AMAZONAS"", ""ANCASH"", ""APURIMAC"", ""AREQUIPA"", ""AYACUCHO""]","{""LIMA"": 171, ""ANCASH"": 166, ""CAJAMARCA"": 127, ""JUNIN"": 124, ""AYACUCHO"": 119, ""CUSCO"": 112, ""PUNO"": 110, ""AREQUIPA"": 109, ""HUANCAVELICA"": 100, ""AMAZONAS"": 84}"
municipalidades_2022,Provincia,large_string,text,1874,0,0.0,0,0.0,0,0.0,1874,196,10.4589,media,3,25,8.1291,0,0.0,,,,,,,,,0.0,,,,"[""CHACHAPOYAS"", ""BAGUA"", ""BONGARA"", ""CONDORCANQUI"", ""LUYA""]","{""LIMA"": 43, ""JAUJA"": 34, ""YAUYOS"": 33, ""HUAROCHIRI"": 32, ""AREQUIPA"": 29, ""HUANCAYO"": 28, ""LUYA"": 23, ""LUCANAS"": 21, ""TAYACAJA"": 21, ""CHACHAPOYAS"": 21}"
municipalidades_2022,Distrito,large_string,text,1874,0,0.0,0,0.0,0,0.0,1874,1722,91.889,media_alta,3,36,9.2705,0,0.0,,,,,,,,,0.0,,,,"[""CHACHAPOYAS"", ""ASUNCION"", ""BALSAS"", ""CHETO"", ""CHILIQUIN""]","{""SANTA ROSA"": 10, ""SAN ANTONIO"": 5, ""PUEBLO NUEVO"": 5, ""SANTA CRUZ"": 5, ""SAN LUIS"": 4, ""SAN MIGUEL"": 4, ""BELLAVISTA"": 4, ""INDEPENDENCIA"": 4, ""MIRAFLORES"": 4, ""SAN JUAN"": 4}"
municipalidades_2022,Tipomuni,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.8954,2.0,2.0,0.0,,,0.0,,,,"[""1"", ""2""]","{""2"": 1678, ""1"": 196}"
municipalidades_2022,VFI,large_string,categorical_indicator,1874,0,0.0,0,0.0,0,0.0,1874,1,0.0534,baja_categorica,1,1,1.0,1874,100.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,,,"[""1""]","{""1"": 1874}"
municipalidades_2022,P04_1,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,6,0.3202,baja_categorica,1,1,1.0,1874,100.0,1.0,6.0,3.3314,2.0,6.0,4.0,0,0.0,0.0,,,,"[""2"", ""3"", ""1"", ""6"", ""5""]","{""6"": 606, ""2"": 580, ""3"": 335, ""1"": 329, ""5"": 17, ""4"": 7}"
municipalidades_2022,P04_2,large_string,text,1874,0,0.0,0,0.0,0,0.0,1874,727,38.794,media,3,52,12.7705,0,0.0,,,,,,,,,0.0,,,,"[""ORTIZ ARRIETA"", ""NICARMAL - PLAZA DE ARMAS"", ""MARAÑON"", ""UNION"", ""SAN MARTIN""]","{""PLAZA DE ARMAS"": 343, ""PLAZA PRINCIPAL"": 182, ""SAN MARTIN"": 52, ""28 DE JULIO"": 42, ""LIMA"": 40, ""BOLOGNESI"": 25, ""TUPAC AMARU"": 23, ""PROGRESO"": 22, ""GRAU"": 21, ""MIGUEL GRAU"": 21}"
municipalidades_2022,P04_3,large_string,text,1874,0,0.0,87,4.6425,87,4.6425,1787,406,21.6649,media,1,4,2.9323,872,48.7969,1.0,5818.0,319.836,104.0,414.0,310.0,45,5.1606,0.0,,,,"[""588"", ""S/N"", ""565"", ""500"", ""123""]","{""S/N"": 912, ""100"": 82, ""101"": 26, ""1"": 18, ""2"": 13, ""500"": 11, ""102"": 10, ""104"": 10, ""300"": 9, ""120"": 8}"
municipalidades_2022,P04_4,large_string,text,1874,0,0.0,1597,85.2188,1597,85.2188,277,90,4.8026,baja_categorica,1,3,1.3466,99,35.7401,1.0,999.0,23.697,1.0,21.5,20.5,4,4.0404,0.0,,,,"[""5"", ""1"", ""24"", ""17"", ""18""]","{""1"": 39, ""A"": 16, ""M"": 11, ""SN"": 9, ""E"": 9, ""C"": 8, ""S"": 8, ""I"": 7, ""2"": 6, ""R"": 6}"
municipalidades_2022,P04_5,large_string,text,1874,0,0.0,1605,85.6457,1605,85.6457,269,36,1.921,baja_categorica,1,2,1.2007,246,91.4498,1.0,99.0,5.5935,1.0,7.0,6.0,11,4.4715,0.0,,,,"[""15"", ""1"", ""5"", ""8"", ""31""]","{""1"": 83, ""2"": 28, ""3"": 20, ""4"": 20, ""8"": 16, ""5"": 14, ""6"": 13, ""SN"": 9, ""12"": 8, ""7"": 7}"
municipalidades_2022,P04_6,large_string,decimal,1874,0,0.0,1751,93.4365,1751,93.4365,123,66,3.5219,baja_categorica,1,6,1.9187,123,100.0,0.5,437.4,49.9691,1.0,62.5,61.5,12,9.7561,0.0,,,,"[""50"", ""1"", ""17"", ""130"", ""80""]","{""1"": 39, ""5"": 4, ""20"": 4, ""15"": 3, ""10"": 3, ""50"": 2, ""3"": 2, ""2"": 2, ""25"": 2, ""12"": 2}"
municipalidades_2022,P05_CC,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,24,1.2807,baja_categorica,2,3,2.905,1874,100.0,1.0,84.0,55.2295,43.0,67.0,24.0,178,9.4984,0.0,,,,"[""041"", ""043"", ""083"", ""054"", ""066""]","{""01"": 178, ""043"": 166, ""076"": 127, ""064"": 124, ""066"": 119, ""084"": 112, ""051"": 110, ""054"": 109, ""067"": 100, ""041"": 84}"
municipalidades_2022,P05_1,large_string,integer,1874,0,0.0,1283,68.4632,1283,68.4632,591,562,29.9893,media,6,7,6.176,591,100.0,201077.0,7914353.0,1192069.154,359873.5,756156.5,396283.0,104,17.5973,0.0,,,,"[""477002"", ""484940"", ""503617"", ""471285"", ""718034""]","{""222222"": 23, ""323232"": 2, ""300000"": 2, ""367027"": 2, ""351136"": 2, ""837100"": 2, ""666666"": 2, ""333333"": 2, ""2364001"": 1, ""2363424"": 1}"
municipalidades_2022,P05_2,large_string,integer,1874,0,0.0,871,46.4781,871,46.4781,1003,1000,53.3618,media_alta,9,9,9.0,1003,100.0,900011356.0,999989043.0,958616023.4187,940617441.5,980623021.5,40005580.0,0,0.0,0.0,,,,"[""960084144"", ""992669364"", ""954385270"", ""999225249"", ""978373773""]","{""901380292"": 3, ""939049425"": 2, ""960084144"": 1, ""976373745"": 1, ""960252396"": 1, ""992683023"": 1, ""914527672"": 1, ""991686250"": 1, ""964732122"": 1, ""916670589"": 1}"
municipalidades_2022,P05_3,large_string,integer,1874,0,0.0,1419,75.7204,1419,75.7204,455,453,24.1729,media,9,9,9.0,455,100.0,900563631.0,999654107.0,955093430.1407,935028990.5,977190320.5,42161330.0,0,0.0,0.0,,,,"[""973838372"", ""985867645"", ""932143498"", ""992017010"", ""942187419""]","{""938758149"": 3, ""973838372"": 1, ""924879700"": 1, ""921171377"": 1, ""964457964"": 1, ""964934954"": 1, ""947489681"": 1, ""964937439"": 1, ""954428208"": 1, ""931371307"": 1}"
municipalidades_2022,P06_CC,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,24,1.2807,baja_categorica,2,3,2.905,1874,100.0,1.0,84.0,55.2295,43.0,67.0,24.0,178,9.4984,0.0,,,,"[""041"", ""043"", ""083"", ""054"", ""066""]","{""01"": 178, ""043"": 166, ""076"": 127, ""064"": 124, ""066"": 119, ""084"": 112, ""051"": 110, ""054"": 109, ""067"": 100, ""041"": 84}"
municipalidades_2022,P06,large_string,integer,1874,0,0.0,151,8.0576,151,8.0576,1723,1692,90.2882,media_alta,6,9,8.35,1723,100.0,201616.0,999994734.0,735463612.1178,911551061.0,971602453.0,60051392.0,402,23.3314,0.0,,,,"[""477002"", ""920696668"", ""931869918"", ""968933510"", ""999224113""]","{""222222"": 11, ""300000"": 8, ""333333"": 3, ""666666"": 3, ""222222222"": 3, ""999355010"": 2, ""444444"": 2, ""2222222"": 2, ""981686548"": 2, ""973825942"": 2}"
municipalidades_2022,P07,large_string,text,1874,0,0.0,698,37.2465,698,37.2465,1176,1172,62.54,media_alta,24,94,40.6412,0,0.0,,,,,,,,,0.0,,,,"[""WWW.FACEBOOK.COM/MUNICHACHAPOYAS"", ""WWW.FACEBOOK.COM/MUNIBALSAS"", ""WWW.FACEBOOK.COM/MUNICIPALIDADHUANCAS"", ""WWW.FACEBOOK.COM/LEVANTO2022"", ""WWW.FACEBOOK.COM./SAN FRANCISCO.DAGUAS.3""]","{""WWW.FACEBOOK.COM/MDJEPELACIO"": 2, ""WWW.FACEBOOK.COM/MUNILUCRE"": 2, ""WWW.FACEBOOK.COM/MDSANTAROSA"": 2, ""WWW.FACEBOOK.COM/MUNISANBORJA"": 2, ""WWW.FACEBOOK.COM/MUNICHACHAPOYAS"": 1, ""WWW.FACEBOOK.COM/MUNIANCON"": 1, ""WWW.FACEBOOK.COM/MUNICHACLA"": 1, ""WWW.FACEBOOK.COM/MUNICARABAYLLO"": 1, ""WWW.FACEBOOK.COM/MUNICIPALIDADDEBREÑA"": 1, ""WWW.FACEBOOK.COM/MUNIDEBARRANCO"": 1}"
municipalidades_2022,P08,large_string,email,1874,0,0.0,102,5.4429,102,5.4429,1772,1770,94.4504,media_alta,16,54,28.6642,0,0.0,,,,,,,,,0.0,,,,"[""ALCALDIA@MUNICHACHAPOYAS.GOB.PE"", ""MUNIASUNCION.TRAMITE@GMAIL.COM"", ""MUNIBALSAS2019@GMAIL.COM"", ""MUNICHETO2019@GMAIL.COM"", ""MDCHILIQUIN@HOTMAIL.COM""]","{""MESADEPARTES@GMAIL.COM"": 2, ""MUNICIPALIDADEJEPELACIO@GMAIL.COM"": 2, ""ALCALDIA@MUNICHACHAPOYAS.GOB.PE"": 1, ""MUNICHONGOYAPE@MUNICHONGOYAPE.GOB.PE"": 1, ""MESADEPARTESVIRTUAL@MUNIREQUE.GOB.PE"": 1, ""SECALCALDIA@MUNIPIMENTEL.GOB.PE"": 1, ""MUNIOYOTUN.1925@GMAIL.COM"": 1, ""MUNICIPALIDADNUEVAARICA@GMAIL.COM"": 1, ""MUNIMONSEFU@MUNIMONSEFU.GOB.PE"": 1, ""MUNICIPALIDADDELAGUNASMOCUPE@GMAIL.COM"": 1}"
municipalidades_2022,P09,large_string,text,1874,0,0.0,1137,60.6724,1137,60.6724,737,735,39.2209,media,14,83,24.8128,0,0.0,,,,,,,,,0.0,,,,"[""WWW.GOB.PE/MUNICHACHAPOYAS"", ""WWW.MUNIBAGUA.GOB.PE"", ""WWW.MUNIIMAZA.GOB.PE"", ""WWW.MUNICOROSHA.GOB.PE"", ""WWW.GOB.PE/MUNIJAZAN""]","{""WWW.MUNICCORCA.GOB.PE"": 2, ""WWW.GOB.PE/MUNIJEPELACIO"": 2, ""WWW.GOB.PE/MUNICHACHAPOYAS"": 1, ""WWW.SANTIAGODETUNA.GOB.PE"": 1, ""WWW.MUNIHUALMAY.GOB.PE"": 1, ""WWW.MUNIHUAURA.GOB.PE"": 1, ""WWW.MUNISANTAMARIA.GOB.PE"": 1, ""WWW.GOB.PE/MUNISAYAN"": 1, ""WWW.MUNIVEGUETA.GOB.PE"": 1, ""WWW.GOB.PE/MUNICIPALIDAD-PROVINCIAL-DE-OYON-MPOYON"": 1}"
municipalidades_2022,P10_1,large_string,text,1874,0,0.0,0,0.0,0,0.0,1874,1437,76.6809,media_alta,3,24,10.1798,0,0.0,,,,,,,,,0.0,,,,"[""VICTOR RAUL"", ""HELDA"", ""SEGUNDO PABLO"", ""ELITA"", ""JAIME""]","{""JUAN CARLOS"": 16, ""JOSE"": 11, ""JOSE LUIS"": 11, ""MIGUEL ANGEL"": 11, ""LUIS ALBERTO"": 10, ""HUGO"": 10, ""JAVIER"": 10, ""JULIO CESAR"": 10, ""CARLOS ALBERTO"": 8, ""DAVID"": 8}"
municipalidades_2022,P10_2,large_string,text,1874,0,0.0,0,0.0,0,0.0,1874,1013,54.0555,media_alta,2,15,6.5886,0,0.0,,,,,,,,,0.0,,,,"[""CULQUI"", ""MOLINARI"", ""MAZA"", ""CULQUIMBOZ"", ""PINEDO""]","{""QUISPE"": 30, ""GARCIA"": 23, ""LOPEZ"": 21, ""SANCHEZ"": 19, ""MENDOZA"": 18, ""VARGAS"": 18, ""ESPINOZA"": 17, ""DIAZ"": 17, ""RODRIGUEZ"": 17, ""MAMANI"": 15}"
municipalidades_2022,P10_3,large_string,text,1874,0,0.0,0,0.0,0,0.0,1874,980,52.2946,media_alta,3,16,6.6099,0,0.0,,,,,,,,,0.0,,,,"[""PUERTA"", ""TRAUCO"", ""SANCHEZ"", ""HUAMAN"", ""SOPLA""]","{""QUISPE"": 33, ""ROJAS"": 23, ""PEREZ"": 19, ""SANCHEZ"": 19, ""HUAMAN"": 19, ""GARCIA"": 19, ""GUTIERREZ"": 19, ""MENDOZA"": 18, ""CHAVEZ"": 18, ""FLORES"": 18}"
municipalidades_2022,P10_4,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.9397,2.0,2.0,0.0,,,0.0,,,,"[""2"", ""1""]","{""2"": 1761, ""1"": 113}"
municipalidades_2022,VFI_P11A,large_string,categorical_indicator,1874,0,0.0,0,0.0,0,0.0,1874,1,0.0534,baja_categorica,1,1,1.0,1874,100.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,,,"[""1""]","{""1"": 1874}"
municipalidades_2022,P11A_1,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.1894,1.0,1.0,0.0,,,0.0,,,,"[""1"", ""2""]","{""1"": 1519, ""2"": 355}"
municipalidades_2022,P11A_1_1,large_string,integer,1874,0,0.0,355,18.9434,355,18.9434,1519,56,2.9883,baja_categorica,1,3,1.0849,1519,100.0,0.0,222.0,4.1606,1.0,3.0,2.0,176,11.5866,0.0,,,,"[""9"", ""1"", ""0"", ""2"", ""3""]","{""1"": 582, ""2"": 315, ""3"": 159, ""0"": 132, ""4"": 82, ""6"": 37, ""5"": 36, ""10"": 22, ""8"": 20, ""7"": 19}"
municipalidades_2022,P11A_1_2,large_string,integer,1874,0,0.0,355,18.9434,355,18.9434,1519,24,1.2807,baja_categorica,1,2,1.0171,1519,100.0,0.0,82.0,1.2548,0.0,1.0,1.0,174,11.4549,0.0,,,,"[""1"", ""4"", ""0"", ""3"", ""2""]","{""0"": 768, ""1"": 409, ""2"": 168, ""3"": 71, ""4"": 36, ""5"": 18, ""6"": 8, ""7"": 8, ""8"": 6, ""11"": 4}"
municipalidades_2022,P11A_2,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.1841,1.0,1.0,0.0,,,0.0,,,,"[""1"", ""2""]","{""1"": 1529, ""2"": 345}"
municipalidades_2022,P11A_2_1,large_string,integer,1874,0,0.0,345,18.4098,345,18.4098,1529,64,3.4152,baja_categorica,1,3,1.1727,1529,100.0,0.0,197.0,6.5003,1.0,6.0,5.0,169,11.053,0.0,,,,"[""18"", ""1"", ""0"", ""2"", ""4""]","{""1"": 348, ""2"": 290, ""3"": 152, ""4"": 128, ""0"": 108, ""5"": 82, ""6"": 65, ""7"": 39, ""10"": 37, ""9"": 31}"
municipalidades_2022,P11A_2_2,large_string,integer,1874,0,0.0,345,18.4098,345,18.4098,1529,37,1.9744,baja_categorica,1,2,1.0556,1529,100.0,0.0,61.0,2.3846,0.0,3.0,3.0,113,7.3905,0.0,,,,"[""2"", ""0"", ""1"", ""4"", ""7""]","{""0"": 705, ""1"": 255, ""2"": 182, ""3"": 91, ""4"": 74, ""5"": 52, ""6"": 29, ""7"": 28, ""8"": 20, ""10"": 16}"
municipalidades_2022,P11A_3,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.8533,2.0,2.0,0.0,,,0.0,,,,"[""2"", ""1""]","{""2"": 1599, ""1"": 275}"
municipalidades_2022,P11A_3_1,large_string,integer,1874,0,0.0,1599,85.3255,1599,85.3255,275,7,0.3735,baja_categorica,1,1,1.0,275,100.0,0.0,7.0,1.0618,1.0,1.0,0.0,,,0.0,,,,"[""1"", ""2"", ""0"", ""3"", ""7""]","{""1"": 193, ""0"": 43, ""2"": 27, ""3"": 7, ""4"": 3, ""7"": 1, ""5"": 1}"
municipalidades_2022,P11A_3_2,large_string,integer,1874,0,0.0,1599,85.3255,1599,85.3255,275,5,0.2668,baja_categorica,1,1,1.0,275,100.0,0.0,4.0,0.3055,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""1"", ""2"", ""4"", ""3""]","{""0"": 212, ""1"": 46, ""2"": 14, ""3"": 2, ""4"": 1}"
municipalidades_2022,P11A_4,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.3047,1.0,2.0,1.0,0,0.0,0.0,,,,"[""1"", ""2""]","{""1"": 1303, ""2"": 571}"
municipalidades_2022,P11A_4_1,large_string,integer,1874,0,0.0,571,30.4696,571,30.4696,1303,17,0.9072,baja_categorica,1,2,1.01,1303,100.0,0.0,20.0,1.6969,1.0,2.0,1.0,112,8.5955,0.0,,,,"[""2"", ""0"", ""1"", ""3"", ""6""]","{""1"": 693, ""2"": 272, ""0"": 132, ""3"": 94, ""4"": 46, ""5"": 24, ""6"": 14, ""7"": 7, ""9"": 5, ""13"": 4}"
municipalidades_2022,P11A_4_2,large_string,integer,1874,0,0.0,571,30.4696,571,30.4696,1303,9,0.4803,baja_categorica,1,1,1.0,1303,100.0,0.0,8.0,0.5756,0.0,1.0,1.0,68,5.2187,0.0,,,,"[""1"", ""0"", ""2"", ""3"", ""4""]","{""0"": 832, ""1"": 310, ""2"": 93, ""3"": 42, ""4"": 15, ""5"": 5, ""8"": 3, ""6"": 2, ""7"": 1}"
municipalidades_2022,P11A_5,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.5331,1.0,2.0,1.0,0,0.0,0.0,,,,"[""1"", ""2""]","{""2"": 999, ""1"": 875}"
municipalidades_2022,P11A_5_1,large_string,integer,1874,0,0.0,999,53.3084,999,53.3084,875,23,1.2273,baja_categorica,1,2,1.0343,875,100.0,0.0,46.0,2.1097,1.0,2.0,1.0,113,12.9143,0.0,,,,"[""5"", ""1"", ""2"", ""3"", ""4""]","{""1"": 567, ""2"": 122, ""0"": 37, ""3"": 36, ""4"": 32, ""5"": 15, ""6"": 14, ""8"": 9, ""7"": 8, ""11"": 7}"
municipalidades_2022,P11A_5_2,large_string,integer,1874,0,0.0,999,53.3084,999,53.3084,875,12,0.6403,baja_categorica,1,2,1.0034,875,100.0,0.0,32.0,0.4446,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""1"", ""3"", ""2"", ""8""]","{""0"": 702, ""1"": 103, ""2"": 36, ""3"": 13, ""8"": 5, ""4"": 5, ""5"": 3, ""6"": 3, ""7"": 2, ""15"": 1}"
municipalidades_2022,P11A_6,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.7679,2.0,2.0,0.0,,,0.0,,,,"[""2"", ""1""]","{""2"": 1439, ""1"": 435}"
municipalidades_2022,P11A_6_1,large_string,integer,1874,0,0.0,1439,76.7876,1439,76.7876,435,10,0.5336,baja_categorica,1,2,1.0046,435,100.0,0.0,13.0,1.5287,1.0,2.0,1.0,34,7.8161,0.0,,,,"[""2"", ""1"", ""3"", ""0"", ""5""]","{""1"": 260, ""2"": 72, ""0"": 43, ""3"": 26, ""5"": 13, ""4"": 13, ""7"": 5, ""10"": 1, ""8"": 1, ""13"": 1}"
municipalidades_2022,P11A_6_2,large_string,integer,1874,0,0.0,1439,76.7876,1439,76.7876,435,7,0.3735,baja_categorica,1,1,1.0,435,100.0,0.0,7.0,0.3494,0.0,0.5,0.5,26,5.977,0.0,,,,"[""0"", ""2"", ""1"", ""3"", ""7""]","{""0"": 326, ""1"": 83, ""2"": 18, ""3"": 3, ""4"": 3, ""7"": 1, ""5"": 1}"
municipalidades_2022,P11A_7,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.6681,1.0,2.0,1.0,0,0.0,0.0,,,,"[""1"", ""2""]","{""2"": 1252, ""1"": 622}"
municipalidades_2022,P11A_7_1,large_string,integer,1874,0,0.0,1252,66.809,1252,66.809,622,19,1.0139,baja_categorica,1,2,1.0273,622,100.0,0.0,24.0,1.7315,1.0,2.0,1.0,62,9.9678,0.0,,,,"[""4"", ""2"", ""0"", ""1"", ""3""]","{""1"": 362, ""0"": 102, ""2"": 72, ""3"": 24, ""4"": 19, ""6"": 8, ""9"": 7, ""5"": 6, ""10"": 5, ""7"": 4}"
municipalidades_2022,P11A_7_2,large_string,integer,1874,0,0.0,1252,66.809,1252,66.809,622,10,0.5336,baja_categorica,1,2,1.0032,622,100.0,0.0,10.0,0.5225,0.0,1.0,1.0,19,3.0547,0.0,,,,"[""0"", ""1"", ""2"", ""3"", ""9""]","{""0"": 426, ""1"": 131, ""2"": 46, ""3"": 7, ""4"": 4, ""8"": 2, ""7"": 2, ""10"": 2, ""9"": 1, ""6"": 1}"
municipalidades_2022,P11A_8,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.7385,1.0,2.0,1.0,0,0.0,0.0,,,,"[""2"", ""1""]","{""2"": 1384, ""1"": 490}"
municipalidades_2022,P11A_8_1,large_string,integer,1874,0,0.0,1384,73.8527,1384,73.8527,490,18,0.9605,baja_categorica,1,2,1.0265,490,100.0,0.0,35.0,1.702,1.0,2.0,1.0,29,5.9184,0.0,,,,"[""2"", ""1"", ""0"", ""11"", ""3""]","{""1"": 283, ""0"": 83, ""2"": 70, ""3"": 25, ""5"": 4, ""8"": 4, ""10"": 3, ""4"": 3, ""7"": 3, ""6"": 2}"
municipalidades_2022,P11A_8_2,large_string,integer,1874,0,0.0,1384,73.8527,1384,73.8527,490,8,0.4269,baja_categorica,1,2,1.002,490,100.0,0.0,19.0,0.5367,0.0,1.0,1.0,18,3.6735,0.0,,,,"[""0"", ""1"", ""2"", ""3"", ""4""]","{""0"": 332, ""1"": 104, ""2"": 36, ""4"": 7, ""3"": 6, ""5"": 3, ""19"": 1, ""7"": 1}"
municipalidades_2022,P11A_9,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.9456,2.0,2.0,0.0,,,0.0,,,,"[""2"", ""1""]","{""2"": 1772, ""1"": 102}"
municipalidades_2022,P11A_9_1,large_string,integer,1874,0,0.0,1772,94.5571,1772,94.5571,102,20,1.0672,baja_categorica,1,3,1.1863,102,100.0,0.0,426.0,9.0294,1.0,6.0,5.0,14,13.7255,0.0,,,,"[""2"", ""0"", ""6"", ""4"", ""1""]","{""1"": 23, ""0"": 23, ""2"": 16, ""8"": 7, ""6"": 5, ""4"": 5, ""3"": 4, ""10"": 4, ""20"": 2, ""28"": 2}"
municipalidades_2022,P11A_9_2,large_string,integer,1874,0,0.0,1772,94.5571,1772,94.5571,102,8,0.4269,baja_categorica,1,2,1.0196,102,100.0,0.0,20.0,0.8824,0.0,1.0,1.0,5,4.902,0.0,,,,"[""0"", ""1"", ""2"", ""3"", ""20""]","{""0"": 68, ""1"": 16, ""2"": 13, ""3"": 1, ""20"": 1, ""15"": 1, ""4"": 1, ""6"": 1}"
municipalidades_2022,P11A_10,large_string,integer,1874,0,0.0,0,0.0,0,0.0,1874,2,0.1067,baja_categorica,1,1,1.0,1874,100.0,1.0,2.0,1.682,1.0,2.0,1.0,0,0.0,0.0,,,,"[""2"", ""1""]","{""2"": 1278, ""1"": 596}"
municipalidades_2022,P11A_10_1,large_string,integer,1874,0,0.0,1278,68.1964,1278,68.1964,596,22,1.174,baja_categorica,1,2,1.0369,596,100.0,0.0,27.0,2.0252,1.0,2.0,1.0,78,13.0872,0.0,,,,"[""1"", ""0"", ""2"", ""4"", ""3""]","{""1"": 336, ""0"": 79, ""2"": 78, ""3"": 25, ""4"": 16, ""5"": 13, ""6"": 13, ""10"": 6, ""7"": 6, ""9"": 4}"
