dataset,column_name,parquet_type,inferred_type,row_count,null_count,null_pct,empty_string_count,empty_string_pct,missing_like_count,missing_like_pct,non_missing_count,unique_count,unique_pct,cardinality_class,min_length,max_length,avg_length,numeric_valid_count,numeric_valid_pct,numeric_min,numeric_max,numeric_mean,q1,q3,iqr,outlier_count_iqr,outlier_pct_iqr,datetime_valid_pct,datetime_detected_format,datetime_min,datetime_max,sample_values,top_values
rentas_estadistica,PERIODO,large_string,integer,233,0,0.0,0,0.0,0,0.0,233,2,0.8584,baja_categorica,1,1,1.0,233,100.0,1.0,2.0,1.3262,1.0,2.0,1.0,0,0.0,0.0,,,,"[""1"", ""2""]","{""1"": 157, ""2"": 76}"
rentas_estadistica,MES_ESTADISTICA,large_string,integer,233,0,0.0,0,0.0,0,0.0,233,13,5.5794,media,1,2,1.6524,233,100.0,1.0,13.0,9.9227,6.0,13.0,7.0,0,0.0,0.0,,,,"[""13"", ""1"", ""2"", ""3"", ""4""]","{""13"": 131, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 7, ""8"": 7, ""9"": 7}"
rentas_estadistica,ESTADO_REGISTRO,large_string,categorical_indicator,233,0,0.0,0,0.0,0,0.0,233,1,0.4292,baja_categorica,1,1,1.0,0,0.0,,,,,,,,,0.0,,,,"[""A""]","{""A"": 233}"
rentas_estadistica,ANO_APLICACION,large_string,integer,233,0,0.0,0,0.0,0,0.0,233,7,3.0043,baja_categorica,4,4,4.0,233,100.0,2020.0,2026.0,2023.309,2022.0,2025.0,3.0,0,0.0,0.0,,,,"[""2021"", ""2023"", ""2020"", ""2022"", ""2025""]","{""2025"": 46, ""2024"": 45, ""2023"": 37, ""2022"": 33, ""2021"": 28, ""2026"": 26, ""2020"": 18}"
rentas_estadistica,ANO_ESTADISTICA,large_string,integer,233,0,0.0,0,0.0,0,0.0,233,13,5.5794,media,4,4,4.0,233,100.0,2014.0,2026.0,2022.2489,2020.0,2024.0,4.0,0,0.0,0.0,,,,"[""2017"", ""2018"", ""2019"", ""2020"", ""2021""]","{""2024"": 43, ""2025"": 39, ""2023"": 29, ""2021"": 25, ""2022"": 22, ""2020"": 19, ""2026"": 16, ""2019"": 14, ""2018"": 11, ""2017"": 7}"
rentas_formulario,ORDEN_FORMULARIO,large_string,integer,94,0,0.0,0,0.0,0,0.0,94,6,6.383,media,3,3,3.0,94,100.0,1.0,6.0,2.7766,2.0,4.0,2.0,0,0.0,0.0,,,,"[""001"", ""002"", ""003"", ""004"", ""005""]","{""002"": 22, ""003"": 22, ""001"": 21, ""004"": 16, ""005"": 12, ""006"": 1}"
rentas_formulario,ESTADO_REGISTRO,large_string,empty_or_null,94,0,0.0,94,100.0,94,100.0,0,0,0.0,baja_categorica,0,0,0.0,0,0.0,,,,,,,,,0.0,,,,[],{}
rentas_formulario,ANO_APLICACION,large_string,integer,94,0,0.0,0,0.0,0,0.0,94,7,7.4468,media,4,4,4.0,94,100.0,2020.0,2026.0,2023.6277,2023.0,2025.0,2.0,0,0.0,0.0,,,,"[""2021"", ""2023"", ""2020"", ""2022"", ""2025""]","{""2025"": 24, ""2024"": 21, ""2023"": 18, ""2022"": 10, ""2026"": 10, ""2020"": 8, ""2021"": 3}"
rentas_formulario,PERIODO,large_string,integer,94,0,0.0,0,0.0,0,0.0,94,2,2.1277,baja_categorica,1,1,1.0,94,100.0,1.0,2.0,1.4362,1.0,2.0,1.0,0,0.0,0.0,,,,"[""1"", ""2""]","{""1"": 53, ""2"": 41}"
rentas_formulario,TIPO_FORMULARIO,large_string,categorical_text,94,0,0.0,0,0.0,0,0.0,94,2,2.1277,baja_categorica,1,1,1.0,0,0.0,,,,,,,,,0.0,,,,"[""E"", ""C""]","{""E"": 63, ""C"": 31}"
rentas_formulario,FORMULARIO_ID,large_string,integer,94,0,0.0,0,0.0,0,0.0,94,16,17.0213,media,1,2,1.2766,94,100.0,1.0,16.0,7.3723,4.25,10.0,5.75,0,0.0,0.0,,,,"[""6"", ""7"", ""8"", ""9"", ""1""]","{""7"": 11, ""8"": 11, ""6"": 9, ""9"": 7, ""1"": 6, ""2"": 6, ""3"": 6, ""4"": 6, ""5"": 6, ""12"": 5}"
rentas_formulario,TITULO,large_string,text,94,0,0.0,0,0.0,0,0.0,94,27,28.7234,media,22,83,56.766,0,0.0,,,,,,,,,0.0,,,,"[""2A. INFORMACIÓN SOBRE LA EMISIÓN INICIAL TOTAL DE IMPUESTO PREDIAL"", ""2B. INFORMACIÓN SOBRE LA RECAUDACIÓN DE IMPUESTO PREDIAL (INSOLUTO)"", ""2C. INFORMACIÓN SOBRE SALDOS POR COBRAR DEL MONTO INSOLUTO DE IMPUESTO PREDIAL"", ""3A. INFORMACIÓN SOBRE LA EMISIÓN INICIAL TOTAL DE IMPUESTO PREDIAL"", ""3B. INFORMACIÓN SOBRE LA RECAUDACIÓN DE IMPUESTO PREDIAL (INSOLUTO)""]","{""3A. INFORMACIÓN SOBRE LA EMISIÓN INICIAL TOTAL DE IMPUESTO PREDIAL"": 9, ""3C. INFORMACIÓN SOBRE SALDOS POR COBRAR DEL MONTO INSOLUTO DE IMPUESTO PREDIAL"": 7, ""3B. INFORMACIÓN SOBRE LA RECAUDACIÓN DE IMPUESTO PREDIAL (INSOLUTO)"": 6, ""2A. ASPECTOS GENERALES"": 6, ""2B. MACROPROCESO DE REGISTRO Y DETERMINACIÓN DE LA DEUDA"": 6, ""2C. MACROPROCESO DE NOTIFICACIONES"": 6, ""2D. MACROPROCESO DE GESTIÓN DE CUENTA"": 6, ""2E. MACROPROCESO DE TESORERÍA Y PAGO"": 6, ""3D. INFORMACIÓN SOBRE LA EMISIÓN FINAL TOTAL DE IMPUESTO PREDIAL"": 4, ""4A. TIPOS DE ARBITRIOS MUNICIPALES QUE SE RECAUDA."": 3}"
rentas_formulario,SUB_TITULO,large_string,text,94,0,0.0,88,93.617,88,93.617,6,4,4.2553,baja_categorica,98,126,117.3333,0,0.0,,,,,,,,,0.0,,,,"[""El responsable de la ATM debe responder cada pregunta según la información del 1 de enero al 30 de junio de 2022. (I semestre)"", ""El responsable de la ATM debe responder cada pregunta según la información del 1 de enero al 30 de junio de 2020. (I semestre)"", ""El responsable de la ATM debe responder cada pregunta según la información al 31 de diciembre de 2024."", ""El responsable de la ATM debe responder cada pregunta según la información al 05 de enero de 2026.""]","{""El responsable de la ATM debe responder cada pregunta según la información del 1 de enero al 30 de junio de 2022. (I semestre)"": 3, ""El responsable de la ATM debe responder cada pregunta según la información del 1 de enero al 30 de junio de 2020. (I semestre)"": 1, ""El responsable de la ATM debe responder cada pregunta según la información al 31 de diciembre de 2024."": 1, ""El responsable de la ATM debe responder cada pregunta según la información al 05 de enero de 2026."": 1}"
rentas_formulario,CLASIFICACION,large_string,categorical_text,94,0,0.0,0,0.0,0,0.0,94,2,2.1277,baja_categorica,9,13,9.4681,0,0.0,,,,,,,,,0.0,,,,"[""A|B|C|D|E"", ""A|B|C|D|E|F|G""]","{""A|B|C|D|E"": 83, ""A|B|C|D|E|F|G"": 11}"
rentas_formulario,ABREVIATURA,large_string,text,94,0,0.0,0,0.0,0,0.0,94,16,17.0213,media,2,2,2.0,0,0.0,,,,,,,,,0.0,,,,"[""3A"", ""3B"", ""3C"", ""3D"", ""2A""]","{""3B"": 11, ""3C"": 11, ""3A"": 10, ""3D"": 7, ""2A"": 6, ""2B"": 6, ""2C"": 6, ""2D"": 6, ""2E"": 6, ""4A"": 5}"
rentas_esat_estadistica_atm,MON_SALDOPREDIAL_COAC,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,13088,9.8186,media,1,12,1.7898,133298,100.0,0.0,106717803.8,116995.0026,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""3304809.34"", ""2450582.71"", ""6392448.92"", ""854630.20""]","{""0"": 118602, ""1"": 21, ""2611437.07"": 11, ""670638.37"": 10, ""300"": 9, ""1234414.39"": 7, ""1000"": 7, ""48"": 7, ""500"": 7, ""690990.17"": 6}"
rentas_esat_estadistica_atm,MON_RECAUDANTER_COAC,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,11658,8.7458,media,1,11,1.649,133298,100.0,0.0,20255557.85,24517.0807,0.0,0.0,0.0,,,0.0,,,,"[""720565.52"", ""547112.87"", ""399333.67"", ""659839.22"", ""809132.27""]","{""0"": 120797, ""1"": 15, ""8635.99"": 8, ""10000"": 7, ""7467.21"": 5, ""412317.93"": 4, ""26"": 4, ""1188011.95"": 3, ""1805615.52"": 3, ""2447273.66"": 3}"
rentas_esat_estadistica_atm,PERIODO,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,4,0.003,baja_categorica,1,1,1.0,133298,100.0,1.0,4.0,1.4115,1.0,2.0,1.0,266,0.1996,0.0,,,,"[""2"", ""4"", ""3"", ""1""]","{""1"": 79715, ""2"": 52577, ""3"": 740, ""4"": 266}"
rentas_esat_estadistica_atm,MON_RECAUDACTUAL_ORDIN,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,42965,32.2323,media,1,12,3.2709,133298,100.0,0.0,318553771.0,323617.1077,0.0,4847.8225,4847.8225,28313,21.2404,0.0,,,,"[""4575700.98"", ""8835776.87"", ""9807165.36"", ""10412801.98"", ""10901948.40""]","{""0"": 86564, ""1"": 25, ""1200"": 19, ""300"": 18, ""30.90"": 17, ""1000"": 16, ""250"": 15, ""100"": 15, ""26.40"": 15, ""400"": 14}"
rentas_esat_estadistica_atm,MUNICIPALIDAD_NOMBRE,large_string,text,133298,0,0.0,0,0.0,0,0.0,133298,1061,0.796,baja_categorica,29,63,37.8002,0,0.0,,,,,,,,,0.0,,,,"[""MUNICIPALIDAD DISTRITAL DE EL AGUSTINO"", ""MUNICIPALIDAD DISTRITAL DE SAN MIGUEL"", ""MUNICIPALIDAD DISTRITAL DE LA MOLINA"", ""MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES"", ""MUNICIPALIDAD DISTRITAL DE RIMAC""]","{""MUNICIPALIDAD DISTRITAL DE SANTA ROSA"": 753, ""MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO"": 712, ""MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA"": 602, ""MUNICIPALIDAD DISTRITAL DE MIRAFLORES"": 598, ""MUNICIPALIDAD DISTRITAL DE SAN JOSE"": 461, ""MUNICIPALIDAD DISTRITAL DE SAN ANTONIO"": 458, ""MUNICIPALIDAD DISTRITAL DE SANTIAGO"": 416, ""MUNICIPALIDAD DISTRITAL DE BELLAVISTA"": 397, ""MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA"": 396, ""MUNICIPALIDAD DISTRITAL DE LA VICTORIA"": 390}"
rentas_esat_estadistica_atm,MES_ESTADISTICA,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,13,0.0098,baja_categorica,1,2,1.6811,133298,100.0,1.0,13.0,10.2195,7.0,13.0,6.0,0,0.0,0.0,,,,"[""13"", ""1"", ""2"", ""3"", ""4""]","{""13"": 77077, ""1"": 4884, ""2"": 4884, ""3"": 4884, ""4"": 4884, ""5"": 4661, ""6"": 4610, ""7"": 4569, ""8"": 4569, ""9"": 4569}"
rentas_esat_estadistica_atm,MON_INICIALADULTOMAYOR,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,284,0.2131,baja_categorica,1,12,1.0167,133298,100.0,0.0,383567947.47,15324.2921,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""906.10"", ""2169.67"", ""46129.01"", ""38831629.50""]","{""0"": 132998, ""38831629.50"": 2, ""25686288.72"": 2, ""6865.36"": 2, ""17389793.46"": 2, ""9762.92"": 2, ""13647.54"": 2, ""19482946.20"": 2, ""6784985.40"": 2, ""15537090.48"": 2}"
rentas_esat_estadistica_atm,NUM_PREDIOOTROUSO,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,172,0.129,baja_categorica,1,5,1.0028,133298,100.0,0.0,18631.0,1.5592,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""1435"", ""94"", ""681"", ""671""]","{""0"": 133056, ""10"": 8, ""3"": 7, ""1"": 6, ""7"": 6, ""4"": 5, ""20"": 4, ""9"": 4, ""43"": 4, ""2"": 4}"
rentas_esat_estadistica_atm,NUM_CONTRIPREDIO,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,244,0.183,baja_categorica,1,5,1.0041,133298,100.0,0.0,12947.0,2.8695,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""1393"", ""272"", ""1827"", ""1928""]","{""0"": 133036, ""1"": 5, ""8"": 4, ""2"": 3, ""15"": 3, ""19"": 2, ""96"": 2, ""3"": 2, ""154"": 2, ""37"": 2}"
rentas_esat_estadistica_atm,MON_AUTOAVALUO_INAFECTO,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,237,0.1778,baja_categorica,1,13,1.0188,133298,100.0,0.0,3613060119.38,742566.4751,0.0,0.0,0.0,,,0.0,,,,"[""145963757.32"", ""200049895.51"", ""96919642.63"", ""209130961.55"", ""217149725.81""]","{""0"": 133062, ""145963757.32"": 1, ""200049895.51"": 1, ""96919642.63"": 1, ""209130961.55"": 1, ""217149725.81"": 1, ""267015810.95"": 1, ""277983362.39"": 1, ""371683882.31"": 1, ""154385697.04"": 1}"
rentas_esat_estadistica_atm,MON_EMISIONPREDIAL_EXON,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,239,0.1793,baja_categorica,1,11,1.0135,133298,100.0,0.0,14656664.16,2577.4516,0.0,0.0,0.0,,,0.0,,,,"[""45282.83"", ""31212.71"", ""35577.52"", ""55704.27"", ""60136.67""]","{""0"": 133060, ""45282.83"": 1, ""31212.71"": 1, ""35577.52"": 1, ""55704.27"": 1, ""60136.67"": 1, ""69286.96"": 1, ""120241.29"": 1, ""95230.13"": 1, ""51121.53"": 1}"
rentas_esat_estadistica_atm,NUM_EMISIONPREDIAL_EXON,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,241,0.1808,baja_categorica,1,5,1.0055,133298,100.0,0.0,59360.0,9.218,0.0,0.0,0.0,,,0.0,,,,"[""2471"", ""5928"", ""5887"", ""5896"", ""5882""]","{""0"": 133046, ""105"": 7, ""4022"": 2, ""4760"": 2, ""1947"": 2, ""1081"": 2, ""1245"": 2, ""1313"": 2, ""2471"": 1, ""5928"": 1}"
rentas_esat_estadistica_atm,PROVINCIA_NOMBRE,large_string,categorical_text,133298,0,0.0,0,0.0,0,0.0,133298,196,0.147,baja_categorica,3,25,7.6813,0,0.0,,,,,,,,,0.0,,,,"[""LIMA"", ""TACNA"", ""CHICLAYO"", ""TRUJILLO"", ""PROV. CALLAO""]","{""LIMA"": 9219, ""AREQUIPA"": 4459, ""JAUJA"": 3957, ""CHICLAYO"": 3188, ""HUANCAYO"": 3062, ""HUAROCHIRI"": 2373, ""CANETE"": 2042, ""ICA"": 1903, ""PIURA"": 1807, ""TRUJILLO"": 1802}"
rentas_esat_estadistica_atm,MON_SALDOPREDIAL_ORD,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,28268,21.2066,media,1,13,2.7565,133298,100.0,0.0,5252525252.0,487441.0062,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""1663936.48"", ""1303141.14"", ""6556403.37"", ""976083.74""]","{""0"": 100459, ""1"": 23, ""2000"": 22, ""100"": 19, ""16614.96"": 18, ""500"": 18, ""3000"": 17, ""5000"": 15, ""1000"": 15, ""42700"": 13}"
rentas_esat_estadistica_atm,ANO_APLICACION,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,9,0.0068,baja_categorica,4,4,4.0,133298,100.0,2017.0,2026.0,2023.1171,2022.0,2025.0,3.0,525,0.3939,0.0,,,,"[""2017"", ""2018"", ""2019"", ""2021"", ""2022""]","{""2025"": 35850, ""2024"": 35037, ""2023"": 20505, ""2021"": 18032, ""2022"": 13157, ""2019"": 7830, ""2018"": 1816, ""2026"": 546, ""2017"": 525}"
rentas_esat_estadistica_atm,MON_RECUADADULTOMAYOR,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,204,0.153,baja_categorica,1,11,1.0094,133298,100.0,0.0,34052958.64,1475.3676,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""4408.88"", ""5203.02"", ""12057.66"", ""85.53""]","{""0"": 133089, ""85.53"": 2, ""1615.27"": 2, ""6903.78"": 2, ""718.05"": 2, ""369.72"": 2, ""24.90"": 2, ""4408.88"": 1, ""5203.02"": 1, ""12057.66"": 1}"
rentas_esat_estadistica_atm,NUM_PREDIOTOTAL,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,239,0.1793,baja_categorica,1,5,1.0042,133298,100.0,0.0,27152.0,3.5867,0.0,0.0,0.0,,,0.0,,,,"[""0"", ""1985"", ""293"", ""2390"", ""3271""]","{""0"": 133035, ""1"": 4, ""15"": 4, ""110"": 4, ""61"": 3, ""823"": 2, ""170"": 2, ""26"": 2, ""157"": 2, ""174"": 2}"
rentas_esat_estadistica_atm,MON_RECAUDANTER_ORDI,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,34691,26.0251,media,1,11,2.8016,133298,100.0,0.0,60606771.6,81679.4215,0.0,958.9525,958.9525,30055,22.5472,0.0,,,,"[""1314794.60"", ""2279204.76"", ""2214470.45"", ""4190642.37"", ""4431607.59""]","{""0"": 96240, ""1"": 24, ""30.90"": 15, ""1200"": 11, ""1000"": 10, ""27.60"": 9, ""29.70"": 9, ""420"": 8, ""100"": 8, ""300"": 8}"
rentas_esat_estadistica_atm,MON_BASEIMPONIBLE_EXON,large_string,decimal,133298,0,0.0,0,0.0,0,0.0,133298,250,0.1875,baja_categorica,1,14,1.0196,133298,100.0,0.0,13562226864.01,1398860.3954,0.0,0.0,0.0,,,0.0,,,,"[""176214447.39"", ""2353352197.46"", ""2618377286.22"", ""2946077534.40"", ""3326117075.06""]","{""0"": 133049, ""176214447.39"": 1, ""2353352197.46"": 1, ""2618377286.22"": 1, ""2946077534.40"": 1, ""3326117075.06"": 1, ""3587090104.69"": 1, ""3892851383.90"": 1, ""4170622560.25"": 1, ""187067472.91"": 1}"
rentas_esat_estadistica_atm,PROVINCIA,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,20,0.015,baja_categorica,2,2,2.0,133298,100.0,1.0,20.0,4.5655,1.0,7.0,6.0,2083,1.5627,0.0,,,,"[""01"", ""08"", ""05"", ""09"", ""02""]","{""01"": 40577, ""02"": 13162, ""05"": 11454, ""04"": 11453, ""07"": 10814, ""03"": 9818, ""06"": 9237, ""08"": 7794, ""09"": 5717, ""10"": 4751}"
rentas_esat_estadistica_atm,ANO_ESTADISTICA,large_string,integer,133298,0,0.0,0,0.0,0,0.0,133298,16,0.012,baja_categorica,4,4,4.0,133298,100.0,2011.0,2026.0,2022.0153,2021.0,2024.0,3.0,8707,6.532,0.0,,,,"[""2011"", ""2012"", ""2013"", ""2014"", ""2015""]","{""2024"": 30879, ""2025"": 25728, ""2023"": 18540, ""2021"": 15080, ""2022"": 10846, ""2019"": 7096, ""2020"": 6344, ""2018"": 5618, ""2017"": 4132, ""2016"": 2913}"
